country,name,code
US,WA,1425351
US,AL,1256486
US,WY,1307203
US,PA,1570339
US,OH,1216455
US,NV,1702631
US,CA,1707750
US,PA,1724417
US,MA,1413293
US,IL,1847696
US,FL,1305762
US,AL,1205390
US,NY,1347702
US,TN,1731335
US,PA,1215261
US,CA,1650827
US,TX,1361358
US,CA,1530957
US,KY,1270932
US,CA,1510910
US,WV,1304689
US,NY,1347453
US,MS,1601614
US,FL,1850736
US,CA,1626653
US,MI,1734466
US,MN,1320267
US,PA,1484604
US,IN,1574842
US,NJ,1908904
US,GA,1770627
US,MS,1662761
US,WI,1920402
US,SD,1605574
US,AL,1256736
US,WI,1715694
US,UT,1801906
US,KS,1620660
US,MD,1410376
US,NC,1919779
US,NY,1347811
US,GA,1678458
US,OR,1503669
US,KY,1606593
US,CA,1323295
US,NH,1603298
US,WA,1253404
US,NY,1212562
US,VA,1703885
US,MD,1301878
US,NE,1402691
US,VA,1757306
US,IN,1317411
US,OH,1330272
US,CA,1559327
US,KS,1785842
US,NC,1336043
US,MS,1662540
US,NV,1702511
US,WI,1715756
US,TX,1903700
US,SC,1843231
US,CA,1323734
US,MO,1660964
US,OH,1614658
US,PA,1610250
US,CA,1619754
US,LA,1318599
US,IL,1618783
US,MI,1269345
US,VA,1434623
US,PA,1267888
US,PA,1215968
US,MI,1248691
US,LA,1318351
US,TX,1254741
US,IL,1309517
US,NY,1914997
US,PA,1570722
US,WI,1608959
US,NJ,1201839
US,NV,1702550
US,IN,1765547
US,AK,1907269
US,IN,1765936
US,MO,1417451
US,WI,1262220
US,IA,1319423
US,OH,1614272
US,IL,1630815
US,CT,1203970
US,CA,1415395
US,PA,1215785
US,WA,1360255
US,ND,1701700
US,TN,1931692
US,TN,1931455
US,IL,1847950
US,MD,1240762
US,IL,1779301
US,TX,1512710
US,UT,1435831
US,NY,1347715
US,TX,1979240
US,CT,1203697
US,PA,1610806
US,MA,1857273
US,IL,1618751
US,TN,1901218
US,OH,1419520
US,NY,1516477
US,VT,1802483
US,OH,1937573
US,MA,1978601
US,MA,1781776
US,NY,1347366
US,IL,1630642
US,WA,1360306
US,NJ,1609919
US,GA,1229942
US,NE,1308453
US,AR,1479298
US,TX,1713492
US,CO,1970306
US,CA,1949276
US,TX,1972939
US,CA,1408331
US,NY,1646565
US,OR,1541727
US,NE,1402795
US,PA,1570820
US,CA,1909583
US,NV,1775771
US,NY,1212282
US,LA,1504417
US,KY,1859516
US,OH,1234316
US,OH,1419890
US,MD,1240683
US,KY,1606963
US,IL,1618359
US,NJ,1551427
US,FL,1904388
US,TX,1806621
US,TX,1281885
US,MD,1410907
US,KY,1270636
US,TX,1806235
US,WA,1360322
US,OH,1234904
US,AZ,1928346
US,GA,1404462
US,IL,1773974
US,DE,1302753
US,DC,1202843
US,RI,1401442
US,IN,1317237
US,NJ,1201678
US,IL,1309862
US,IN,1765496
US,IN,1812725
US,OR,1541842
US,CA,1805669
US,CA,1925818
US,NY,1516852
US,MO,1636383
US,CA,1949903
US,OR,1503843
US,OK,1918456
US,CA,1925664
US,CA,1213955
US,TX,1281880
US,TX,1806897
US,DE,1302995
US,SC,1803576
US,NY,1516681
US,AL,1205311
US,NC,1828296
US,AL,1256269
US,TX,1281571
US,KY,1859667
US,CA,1510821
US,IL,1618435
US,CA,1310768
US,CA,1650781
US,UT,1801235
US,MA,1781539
US,ID,1208336
US,CA,1310338
US,DE,1302779
US,SD,1605950
US,DC,1202812
US,OK,1405721
US,PA,1814446
US,CT,1860582
US,LA,1504321
US,MI,1313463
US,MD,1410493
US,ND,1701526
US,PA,1717588
US,NY,1917747
US,TX,1254394
US,NV,1702992
US,HI,1808847
US,NV,1702463
US,DC,1202382
US,UT,1801691
US,MN,1612741
US,TX,1979830
US,NJ,1848911
US,NV,1702217
US,MS,1662608
US,TX,1940325
US,OR,1541489
US,OH,1419210
US,MO,1573366
US,ME,1207263
US,NY,1315418
US,MS,1662243
US,AL,1205408
US,NY,1646788
US,CA,1213505
US,CA,1510477
US,CA,1323547
US,WV,1304522
US,KY,1270531
US,ND,1701881
US,UT,1801721
US,IL,1312780
US,MD,1301667
US,GA,1678769
US,NJ,1201285
US,MD,1443381
US,OH,1440491
US,WA,1360625
US,NV,1775434
US,NY,1718678
US,OK,1918111
US,VA,1571700
US,TX,1972735
US,FL,1386451
US,FL,1305849
US,NJ,1973309
US,PA,1717524
US,AL,1256286
US,CA,1619976
US,WI,1920954
US,MI,1269484
US,MO,1314905
US,CA,1626200
US,PA,1570573
US,IL,1708784
US,PA,1814764
US,MI,1586977
US,NY,1585400
US,CA,1760306
US,CA,1760569
US,MN,1507210
US,OR,1541487
US,MI,1810667
US,NE,1308611
US,LA,1318689
US,CA,1661427
US,FL,1813618
US,OH,1937878
US,OH,1614591
US,IA,1712436
US,TX,1432206
US,CA,1626624
US,MI,1810222
US,VT,1802545
US,CO,1719423
US,FL,1561939
US,WA,1253243
US,IL,1618621
US,CA,1661372
US,TX,1832437
US,MA,1781713
US,TN,1615415
US,TX,1972489
US,TX,1361331
US,ND,1701226
US,CA,1661273
US,VA,1804355
US,IL,1618759
US,MT,1406930
US,IL,1815675
US,OK,1580889
US,IN,1219218
US,AZ,1623536
US,IL,1773643
US,FL,1727395
US,TX,1713604
US,NY,1212796
US,IL,1224565
US,PA,1610928
US,OH,1614848
US,LA,1337250
US,TN,1615249
US,IL,1630444
US,NY,1914523
US,NY,1607900
US,FL,1727463
US,CA,1949528
US,TN,1731730
US,AL,1334476
US,AK,1907583
US,RI,1401300
US,PA,1412351
US,MI,1616390
US,PA,1267760
US,FL,1352425
US,CA,1925964
US,PA,1484410
US,NY,1631205
US,IN,1574992
US,TX,1682730
US,GA,1229268
US,AL,1334537
US,MA,1508466
US,OH,1513260
US,FL,1352381
US,MO,1636238
US,TN,1931395
US,CO,1303241
US,CO,1970748
US,NY,1716233
US,AL,1205686
US,OH,1330696
US,IL,1847365
US,FL,1239352
US,UT,1435233
US,PA,1814974
US,SD,1605609
US,MI,1248478
US,GA,1404963
US,CA,1619251
US,GA,1770522
US,CA,1424279
US,CA,1510338
US,KY,1502437
US,IL,1773454
US,MD,1443658
US,MA,1781212
US,TX,1817751
US,CT,1203773
US,FL,1305203
US,MI,1989452
US,HI,1808419
US,NC,1919389
US,TN,1931339
US,CO,1970269
US,WV,1304530
US,IA,1515631
US,AZ,1480661
US,MI,1517577
US,WI,1715513
US,NY,1914282
US,GA,1404837
US,IL,1630774
US,LA,1504287
US,DE,1302265
US,OH,1216438
US,NY,1929500
US,OH,1330705
US,PA,1717248
US,LA,1318734
US,NJ,1973724
US,CA,1714600
US,AL,1938711
US,PA,1570309
US,KS,1913365
US,ME,1207848
US,FL,1407994
US,MS,1601690
US,AL,1205557
US,OH,1614831
US,NE,1402332
US,AZ,1623825
US,NY,1631361
US,CA,1559299
US,WI,1715823
US,AL,1334780
US,MA,1413977
US,PA,1570673
US,MI,1586482
US,IA,1712458
US,MD,1443641
US,CA,1323436
US,TX,1830752
US,TX,1713407
US,TX,1832773
US,GA,1706763
US,NY,1917229
US,KY,1859328
US,TX,1409738
US,NY,1631297
US,TX,1713702
US,IN,1765566
US,DC,1202943
US,TX,1210951
US,FL,1305901
US,FL,1407350
US,NJ,1908258
US,MS,1601917
US,MA,1781729
US,NY,1716474
US,OH,1614701
US,IL,1847331
US,NJ,1609328
US,PA,1717272
US,IL,1630847
US,NY,1516519
US,UT,1801671
US,MI,1248426
US,MO,1573654
US,CO,1719561
US,OK,1918322
US,ID,1208599
US,IL,1618680
US,MO,1660825
US,KS,1785447
US,TX,1210911
US,AR,1479856
US,KS,1913324
US,TX,1903313
US,IN,1317216
US,MO,1816500
US,KY,1270703
US,MO,1573247
US,WI,1608432
US,NJ,1201924
US,MD,1443681
US,NY,1212853
US,LA,1337873
US,FL,1321549
US,MD,1301257
US,MI,1517409
US,FL,1239209
US,WA,1509940
US,GA,1678526
US,MN,1763260
US,IN,1765673
US,IL,1872281
US,MT,1406812
US,PA,1484941
US,NC,1828324
US,CO,1303893
US,MI,1248509
US,CA,1619625
US,IN,1574804
US,MT,1406389
US,CO,1720962
US,FL,1772785
US,KY,1859908
US,PA,1717231
US,MN,1320303
US,PA,1267934
US,TX,1832480
US,FL,1386257
US,IN,1812664
US,OH,1216229
US,CA,1408772
US,CA,1714912
US,FL,1850994
US,TN,1865924
US,TX,1936336
US,IL,1217608
US,OR,1541395
US,LA,1985850
US,OH,1937414
US,OH,1216470
US,LA,1337364
US,OK,1918225
US,VA,1703975
US,IL,1331454
US,NY,1516453
US,LA,1985252
US,NJ,1609801
US,GA,1770696
US,NC,1828655
US,IA,1563552
US,VA,1540325
US,KY,1270764
US,TN,1423490
US,NE,1402996
US,KS,1785537
US,FL,1863274
US,FL,1407826
US,MN,1507418
US,MI,1586819
US,CA,1562268
US,CA,1818924
US,NJ,1908522
US,TX,1956698
US,TX,1210355
US,FL,1407908
US,NY,1315359
US,PA,1215300
US,TX,1512772
US,MI,1248765
US,ND,1701729
US,MI,1248412
US,HI,1808442
US,ME,1207466
US,NY,1516642
US,NY,1315850
US,NY,1607438
US,IN,1317521
US,IL,1872311
US,WI,1715751
US,TX,1713324
US,FL,1305958
US,NY,1718757
US,MA,1781232
US,OR,1541500
US,MO,1417331
US,NV,1702459
US,CA,1949651
US,NV,1775223
US,TX,1361667
US,TX,1512452
US,TX,1806925
US,IN,1812688
US,NJ,1609411
US,CA,1951555
US,TN,1931732
US,MA,1508455
US,FL,1786263
US,OH,1567376
US,GA,1762448
US,MI,1248877
US,NC,1704269
US,NY,1917290
US,TN,1931701
US,FL,1386215
US,PA,1484737
US,CA,1323351
US,PA,1724355
US,AZ,1623007
US,CA,1951359
US,OH,1330654
US,CA,1323244
US,NE,1402234
US,NY,1631404
US,NY,1718563
US,LA,1318796
US,IN,1219987
US,IL,1708207
US,IA,1319438
US,GA,1706518
US,CO,1720851
US,MN,1952288
US,GA,1229671
US,SC,1803521
US,IL,1217833
US,CT,1203822
US,WV,1304484
US,TX,1469573
US,CA,1949370
US,ME,1207765
US,MN,1218234
US,NY,1914785
US,MA,1781698
US,GA,1706277
US,WV,1304930
US,WI,1414964
US,WI,1608586
US,FL,1954579
US,IL,1708682
US,PA,1717633
US,TX,1281664
US,GA,1678936
US,KY,1270394
US,NY,1718399
US,MI,1616614
US,CA,1909576
US,ID,1208969
US,MI,1810269
US,IL,1847612
US,MA,1617368
US,TX,1832595
US,NE,1531219
US,WY,1307268
US,CA,1408805
US,FL,1941624
US,NY,1917742
US,TX,1214732
US,CA,1510976
US,ND,1701451
US,OH,1513672
US,TX,1817304
US,CT,1860667
US,IL,1708716
US,NY,1212912
US,UT,1385214
US,AL,1251282
US,MD,1410983
US,AZ,1480818
US,NJ,1973359
US,NC,1919437
US,NC,1910657
US,NH,1603244
US,NC,1984958
US,TX,1903763
US,CO,1970444
US,AZ,1928457
US,MN,1952314
US,TX,1817352
US,NY,1518961
US,CA,1562644
US,VA,1571215
US,IL,1618654
US,TX,1361560
US,AL,1205301
US,NJ,1201272
US,IL,1773655
US,PA,1724201
US,WI,1920555
US,KS,1913248
US,KY,1859618
US,TX,1214545
US,CA,1559635
US,PA,1610510
US,NE,1402802
US,TX,1936367
US,OH,1614950
US,NV,1775308
US,NC,1828826
US,MD,1240654
US,MA,1508916
US,IL,1847320
US,NJ,1201429
US,CO,1720315
US,TX,1361737
US,CA,1408919
US,VA,1703267
US,IN,1317947
US,IL,1224698
US,KS,1785353
US,FL,1954289
US,IL,1217378
US,FL,1561316
US,PA,1215769
US,MN,1507555
US,MS,1662600
US,PA,1717795
US,OH,1419514
US,IL,1847508
US,CA,1909404
US,FL,1813471
US,TX,1325513
US,OH,1614679
US,MD,1410504
US,WA,1206722
US,NY,1212358
US,SD,1605333
US,NJ,1732713
US,TX,1254616
US,MN,1763807
US,NJ,1201314
US,CA,1619609
US,NC,1336977
US,TX,1361742
US,PA,1724623
US,OK,1918939
US,WA,1425562
US,CA,1818330
US,FL,1786702
US,VA,1703370
US,TX,1972206
US,TX,1806569
US,IA,1641742
US,MO,1314458
US,UT,1801627
US,CA,1831431
US,MO,1314997
US,CA,1831337
US,MD,1240250
US,OH,1614971
US,TX,1832911
US,MD,1443972
US,CA,1818528
US,NY,1315895
US,RI,1401219
US,CA,1619335
US,WA,1360807
US,MA,1978321
US,PA,1267820
US,NY,1347936
US,AL,1256810
US,CO,1720937
US,OH,1614755
US,WA,1509639
US,FL,1305360
US,MA,1617288
US,KY,1270635
US,VT,1802633
US,MD,1240368
US,LA,1337605
US,AL,1256887
US,CA,1805651
US,MI,1947420
US,UT,1385495
US,IL,1217591
US,PA,1724225
US,CA,1909868
US,CA,1562384
US,CA,1707338
US,PA,1814670
US,NJ,1908304
US,VA,1571426
US,TX,1214372
US,NC,1252739
US,MI,1810695
US,IL,1312411
US,TX,1956508
US,SC,1843278
US,FL,1407980
US,MO,1314863
US,CA,1310685
US,AZ,1602369
US,VA,1757938
US,FL,1954675
US,NY,1917282
US,DC,1202667
US,NY,1315432
US,MO,1573643
US,NY,1585263
US,MI,1810520
US,WA,1253861
US,VA,1703757
US,CA,1415238
US,KY,1270980
US,TN,1423486
US,FL,1305099
US,GA,1678508
US,MI,1248556
US,CA,1760324
US,TX,1325233
US,NJ,1732613
US,CA,1323610
US,FL,1813887
US,MO,1660665
US,PA,1267228
US,OR,1541654
US,NV,1702322
US,IL,1618224
US,MS,1662832
US,IL,1309485
US,CA,1213207
US,TX,1972524
US,NH,1603599
US,TN,1615785
US,MI,1989867
US,IL,1847215
US,IN,1765610
US,MN,1952297
US,TX,1830788
US,TX,1903646
US,WI,1414551
US,NY,1607332
US,GA,1762272
US,MO,1573354
US,MI,1586428
US,CA,1818696
US,TX,1956325
US,RI,1401324
US,OR,1971337
US,TX,1832710
US,NJ,1201714
US,CA,1657400
US,OK,1918893
US,TX,1817606
US,OK,1405623
US,CA,1831851
US,FL,1407384
US,OR,1541888
US,PA,1717437
US,TX,1713905
US,MI,1989336
US,AL,1251239
US,KY,1502572
US,AL,1334258
US,MI,1517213
US,TX,1979556
US,NJ,1732266
US,KS,1620736
US,MO,1660998
US,CA,1510433
US,NY,1646952
US,FL,1954495
US,LA,1504229
US,OH,1440593
US,WI,1608211
US,AR,1479770
US,MN,1507280
US,TX,1214907
US,MD,1443732
US,IL,1312496
US,CA,1714757
US,NC,1919942
US,FL,1352799
US,WA,1360441
US,TX,1903742
US,AL,1334255
US,WA,1425516
US,UT,1435292
US,IA,1641636
US,AL,1251271
US,MO,1816425
US,TX,1214399
US,CA,1951788
US,FL,1863219
US,IN,1812270
US,TX,1806265
US,TX,1915996
US,IL,1312948
US,MN,1612267
US,NY,1917527
US,MD,1410923
US,CA,1530680
US,NC,1704987
US,TX,1972478
US,TN,1423543
US,LA,1337572
US,NY,1718489
US,WI,1414892
US,PA,1814686
US,TX,1972759
US,FL,1386246
US,TX,1432221
US,CO,1303796
US,TX,1281626
US,OH,1440631
US,PA,1814530
US,VA,1434688
US,AZ,1602977
US,PA,1610960
US,MI,1269420
US,NV,1775844
US,MN,1507765
US,TX,1817985
US,NJ,1908485
US,OH,1614640
US,NY,1347848
US,OH,1440564
US,NY,1518435
US,AL,1334844
US,OR,1541289
US,LA,1318909
US,MD,1301939
US,DC,1202348
US,VA,1571296
US,FL,1904954
US,FL,1863284
US,LA,1225243
US,NY,1718265
US,DC,1202761
US,PA,1610539
US,PA,1570411
US,OH,1740687
US,MI,1248914
US,MO,1314952
US,KS,1785923
US,TN,1423594
US,MI,1734222
US,UT,1801253
US,GA,1229230
US,MD,1443853
US,VA,1434956
US,IA,1319471
US,FL,1386444
US,RI,1401493
US,FL,1352704
US,MO,1417644
US,NJ,1973588
US,WI,1262882
US,OH,1419601
US,IL,1309657
US,NY,1646530
US,CA,1562857
US,MO,1816889
US,TX,1832992
US,MI,1616913
US,ND,1701274
US,WV,1681668
US,FL,1850728
US,FL,1305404
US,MA,1339200
US,TN,1615972
US,GA,1678719
US,MN,1218428
US,NY,1646391
US,ID,1208389
US,AL,1205951
US,NY,1718825
US,WI,1920225
US,CA,1619940
US,AZ,1480537
US,AZ,1602229
US,SC,1803266
US,TX,1817509
US,FL,1407649
US,NJ,1201358
US,FL,1407895
US,LA,1225414
US,MS,1228276
US,NY,1347882
US,NY,1516567
US,FL,1561808
US,WI,1608328
US,NY,1917314
US,MD,1410728
US,DC,1202733
US,OK,1918417
US,MD,1240383
US,MN,1507932
US,NC,1828639
US,NY,1347604
US,MA,1508335
US,NY,1585815
US,NY,1917847
US,CA,1760721
US,WA,1253255
US,WA,1425441
US,FL,1954528
US,AL,1334532
US,ME,1207224
US,FL,1352330
US,NY,1631392
US,OH,1440444
US,NY,1716822
US,NJ,1201516
US,MD,1410574
US,IA,1641842
US,GA,1706262
US,NE,1402335
US,NY,1914378
US,WV,1304849
US,PA,1484744
US,CA,1408351
US,GA,1770973
US,FL,1941249
US,TX,1972571
US,KY,1270658
US,NJ,1973485
US,TX,1817627
US,OR,1541361
US,MO,1636272
US,TN,1423954
US,CA,1925329
US,MN,1651966
US,CA,1949860
US,AZ,1928287
US,DC,1202779
US,CA,1310228
US,FL,1786282
US,CO,1970425
US,IL,1630594
US,MA,1617363
US,CA,1323399
US,TX,1956525
US,CA,1213489
US,NJ,1609813
US,MN,1507297
US,NY,1917864
US,SD,1605689
US,VA,1571465
US,TX,1210304
US,MT,1406410
US,TN,1615647
US,IL,1630420
US,MS,1601794
US,IL,1847474
US,WA,1425750
US,NY,1845594
US,DC,1202713
US,GA,1706909
US,CA,1415216
US,IN,1260579
US,MN,1218589
US,WA,1360551
US,NY,1585246
US,KS,1785852
US,CA,1951301
US,TN,1865888
US,GA,1706695
US,KY,1502469
US,TX,1682239
US,WI,1414007
US,IN,1219229
US,WA,1425955
US,NJ,1908260
US,NM,1505922
US,UT,1801451
US,MD,1410992
US,PA,1412954
US,CA,1858792
US,SD,1605873
US,CA,1916541
US,CA,1310924
US,PA,1717290
US,MN,1218759
US,IL,1872639
US,WA,1360755
US,FL,1904784
US,TN,1615313
US,TX,1817329
US,IL,1847662
US,ME,1207389
US,MO,1573211
US,IL,1217563
US,VA,1276403
US,LA,1225618
US,NJ,1973768
US,NC,1336901
US,PA,1717953
US,OH,1513072
US,AL,1205420
US,LA,1225382
US,TX,1832927
US,AL,1251962
US,TX,1832467
US,FL,1727265
US,CA,1415865
US,TX,1713793
US,IL,1815485
US,CA,1858354
US,OK,1580480
US,IL,1773214
US,CA,1323528
US,KY,1502455
US,ID,1208833
US,MN,1612621
US,MI,1586776
US,PA,1484797
US,FL,1305630
US,MO,1314612
US,MS,1662252
US,TN,1423215
US,FL,1239935
US,IL,1708276
US,ME,1207644
US,KY,1859277
US,OK,1580530
US,FL,1407624
US,KY,1859658
US,IA,1712684
US,KS,1620638
US,NC,1919893
US,PA,1814549
US,CA,1310515
US,DC,1202593
US,TX,1214871
US,PA,1412424
US,IL,1630326
US,KS,1316227
US,VA,1703718
US,NJ,1732336
US,TX,1409925
US,MS,1601383
US,MA,1774763
US,NY,1718359
US,IN,1260527
US,WI,1920738
US,TX,1972263
US,CO,1303418
US,MO,1417213
US,MN,1507247
US,PA,1610429
US,MA,1413369
US,RI,1401885
US,CA,1818967
US,FL,1754273
US,NC,1919806
US,MN,1952883
US,CA,1661223
US,NC,1252430
US,VA,1434534
US,OH,1937727
US,NY,1212509
US,KY,1270208
US,WA,1360636
US,VA,1757468
US,MN,1952203
US,MN,1507462
US,NY,1646550
US,WA,1509636
US,NE,1402736
US,MD,1301229
US,OK,1405921
US,GA,1770560
US,PA,1717257
US,IN,1765567
US,WI,1715863
US,CA,1510420
US,FL,1561775
US,TN,1731254
US,TX,1281470
US,MA,1413233
US,MO,1314712
US,IN,1317383
US,NY,1518310
US,NY,1914829
US,MI,1810231
US,OH,1740582
US,DC,1202888
US,FL,1850657
US,AZ,1602918
US,MI,1248281
US,GA,1706243
US,GA,1912350
US,UT,1435735
US,NY,1716880
US,KY,1270443
US,MS,1601283
US,CT,1203892
US,NE,1402777
US,PA,1267259
US,CA,1209242
US,UT,1801588
US,CO,1970486
US,CA,1925828
US,ND,1701587
US,MA,1978722
US,IL,1309712
US,KS,1620950
US,WV,1304355
US,CA,1415300
US,MD,1301632
US,MA,1413447
US,CA,1530266
US,HI,1808669
US,IL,1630868
US,PA,1717713
US,MA,1774836
US,FL,1813908
US,TX,1915630
US,CA,1408785
US,GA,1678730
US,NC,1704693
US,NY,1607857
US,TX,1361232
US,NC,1336385
US,TN,1423639
US,IN,1812939
US,WI,1715839
US,FL,1386479
US,TX,1817399
US,NC,1910628
US,MI,1517584
US,MO,1314404
US,MI,1586507
US,TX,1512296
US,WY,1307721
US,TX,1817814
US,DE,1302647
US,IN,1317268
US,AZ,1623780
US,KY,1859439
US,TX,1832696
US,KS,1785289
US,MN,1507357
US,MN,1651254
US,GA,1678282
US,FL,1941792
US,NY,1914412
US,FL,1352273
US,FL,1863445
US,OR,1541693
US,MI,1248503
US,AR,1479493
US,PA,1215431
US,DE,1302466
US,TX,1830513
US,AL,1256898
US,FL,1321338
US,FL,1941219
US,CA,1661476
US,AZ,1602541
US,WA,1360239
US,CT,1475289
US,ND,1701236
US,TN,1615888
US,MN,1651230
US,AZ,1928395
US,MA,1781370
US,NC,1919636
US,VA,1540351
US,MS,1601322
US,CT,1860204
US,IN,1219681
US,CA,1831578
US,FL,1941897
US,OK,1918970
US,NV,1702361
US,TX,1713431
US,MN,1763620
US,CA,1213702
US,MI,1248340
US,KY,1270935
US,NJ,1856277
US,MT,1406547
US,MI,1906387
US,CA,1626826
US,SD,1605413
US,CA,1510247
US,TX,1430980
US,TX,1956968
US,IL,1847711
US,MA,1978318
US,CA,1714995
US,GA,1470215
US,NE,1308+
US,DC,1202469
US,WY,1307730
US,NH,1603509
US,HI,1808840
US,AZ,1480545
US,VA,1540662
US,NH,1603689
US,NY,1917605
US,FL,1407231
US,NV,1702764
US,PA,1215794
US,TX,1817588
US,NJ,1973527
US,KY,1859797
US,WA,1425456
US,NV,1702927
US,NY,1631223
US,CA,1530219
US,IL,1847398
US,WA,1206766
US,ID,1208640
US,MA,1508249
US,NY,1718502
US,FL,1239324
US,LA,1318435
US,VA,1540468
US,OR,1541882
US,FL,1863271
US,MA,1857511
US,FL,1850863
US,CO,1303332
US,CA,1424276
US,NJ,1856870
US,TX,1817705
US,TX,1281638
US,VT,1802225
US,MI,1947611
US,CA,1213325
US,MN,1507590
US,WA,1360646
US,CT,1860490
US,WA,1206678
US,LA,1337521
US,IL,1847306
US,NV,1775207
US,MD,1667203
US,NC,1336237
US,WA,1206910
US,NH,1603787
US,TX,1210438
US,KY,1270854
US,FL,1352337
US,TX,1682213
US,TX,1903652
US,MN,1651269
US,ND,1701485
US,WA,1425943
US,PA,1215252
US,MN,1651784
US,PA,1267882
US,CA,1415520
US,SD,1605978
US,PA,1412532
US,CA,1415774
US,MO,1573374
US,MA,1781326
US,OH,1216308
US,TX,1972888
US,FL,1352396
US,OK,1580740
US,OR,1503246
US,FL,1850896
US,WI,1262208
US,CA,1760526
US,IL,1872227
US,SC,1843399
US,LA,1318324
US,NJ,1201977
US,NC,1336909
US,MA,1413578
US,IL,1773906
US,IL,1309866
US,CA,1562206
US,TX,1832524
US,CO,1720879
US,CA,1818366
US,TX,1979339
US,WI,1920349
US,TX,1210721
US,TX,1903981
US,NV,1702340
US,CO,1720320
US,TN,1731879
US,MA,1978528
US,NJ,1856434
US,WV,1304982
US,MI,1231721
US,OR,1541037
US,OH,1614734
US,MO,1314234
US,WA,1360883
US,NC,1828287
US,NC,1919619
US,PA,1570955
US,GA,1706813
US,OH,1330836
US,NY,1914721
US,MI,1313718
US,MN,1612811
US,TX,1210268
US,CA,1951961
US,OK,1918357
US,CA,1530988
US,WA,1206382
US,MO,1660408
US,CO,1720573
US,OH,1234702
US,CT,1860454
US,WI,1608856
US,GA,1770824
US,NC,1910649
US,NM,1575679
US,NC,1704795
US,OR,1503969
US,OH,1440693
US,CA,1619435
US,CA,1925688
US,AR,1870946
US,AL,1205945
US,WI,1715458
US,IL,1773343
US,NY,1917882
US,FL,1407914
US,NY,1914866
US,OK,1580911
US,FL,1813980
US,IN,1260327
US,NJ,1609735
US,NM,1505325
US,CA,1209530
US,FL,1352641
US,OH,1513204
US,GA,1706200
US,IN,1765986
US,TX,1512708
US,MS,1228641
US,ME,1207523
US,IL,1312332
US,MA,1617442
US,NH,1603994
US,TX,1817916
US,IL,1630348
US,CA,1510677
US,AZ,1602281
US,LA,1985757
US,VA,1703436
US,NY,1516509
US,GA,1770745
US,GA,1770633
US,NY,1516466
US,OH,1740331
US,CA,1323331
US,GA,1470422
US,NV,1702409
US,MT,1406277
US,SC,1864389
US,KY,1502551
US,CO,1303345
US,PA,1484760
US,TX,1972455
US,SC,1803558
US,IL,1708980
US,TX,1210263
US,IL,1630543
US,PA,1267981
US,MD,1301326
US,MD,1410832
US,CA,1323882
US,TX,1979304
US,IL,1815634
US,KS,1620718
US,TN,1901333
US,WA,1206533
US,IL,1630997
US,IL,1618974
US,IL,1708936
US,TX,1806279
US,CA,1916314
US,CO,1303453
US,GA,1770429
US,IL,1630484
US,MA,1508773
US,NY,1716215
US,CA,1916893
US,TN,1731503
US,MI,1734620
US,CO,1303669
US,UT,1385204
US,KS,1785264
US,CA,1916983
US,MS,1228257
US,MD,1443797
US,NY,1716467
US,TX,1832489
US,MO,1573426
US,AL,1334556
US,IN,1317589
US,WA,1509463
US,FL,1321209
US,IN,1812612
US,MA,1978521
US,IL,1618776
US,LA,1337889
US,IN,1812394
US,AK,1907357
US,KY,1606759
US,TX,1972867
US,MD,1301713
US,GA,1770782
US,AK,1907774
US,CA,1714327
US,MD,1240404
US,FL,1727584
US,NE,1402210
US,PA,1412399
US,NY,1917299
US,DC,1202606
US,FL,1407967
US,MN,1507846
US,FL,1407620
US,IL,1630246
US,OH,1419858
US,DC,1202817
US,IL,1331333
US,PA,1717643
US,CA,1707957
US,IL,1630801
US,TX,1469289
US,MN,1763428
US,MI,1517568
US,WA,1509679
US,PA,1610333
US,MD,1443744
US,FL,1850293
US,NY,1646865
US,IL,1708416
US,CA,1760251
US,MS,1662545
US,TX,1713591
US,AZ,1520325
US,MO,1573672
US,MO,1660252
US,IN,1317871
US,FL,1321972
US,MO,1573378
US,WI,1608521
US,TX,1713416
US,CA,1530862
US,PA,1814364
US,FL,1813786
US,CA,1760350
US,OH,1216615
US,NY,1716522
US,AR,1870722
US,NY,1914438
US,VA,1703628
US,KY,1270916
US,OH,1567241
US,TN,1901525
US,MI,1734715
US,TN,1615431
US,NY,1585434
US,TX,1940882
US,NH,1603964
US,PA,1484298
US,MI,1734456
US,AZ,1520584
US,FL,1904854
US,VT,1802951
US,NJ,1973966
US,NM,1575549
US,MI,1313493
US,NM,1505721
US,IN,1812562
US,CA,1408530
US,FL,1904570
US,MA,1508419
US,CA,1707681
US,PA,1570811
US,IL,1708993
US,NY,1315705
US,NY,1347681
US,TX,1972226
US,AZ,1602743
US,GA,1706870
US,FL,1954563
US,MO,1314503
US,SC,1843703
US,LA,1504266
US,NY,1718658
US,CA,1619355
US,WA,1206818
US,MT,1406952
US,MI,1616438
US,OH,1614856
US,NY,1212237
US,KS,1316775
US,MA,1774704
US,OK,1405889
US,CA,1510366
US,AK,1907831
US,IL,1773817
US,WI,1920243
US,KY,1606743
US,IL,1773681
US,IL,1847563
US,GA,1404901
US,NE,1402618
US,NJ,1908267
US,CA,1530365
US,MA,1978578
US,NY,1315341
US,PA,1717979
US,KS,1913787
US,TN,1615758
US,PA,1724474
US,FL,1772242
US,FL,1813250
US,NJ,1862373
US,MN,1320846
US,MI,1517232
US,TN,1615344
